Pogodbena cena / Odškodnina,Leto izgradnje dela stavbe,Novogradnja,Dejanska raba dela stavbe,Število sob,Površina dela stavbe,Uporabna površina,Statistična.regija
40000,1800,NA,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,2,65,39.7,Jugovzhodna Slovenija
8000,2006,NA,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,4,244.3,128.3,Goriška
55000,1800,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,4,116.6,109.9,Gorenjska
109000,1975,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,74.8,66.9,Podravska
237900,1969,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,76.6,69.1,Osrednjeslovenska
36000,1945,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,40.3,38.3,Posavska
125000,1993,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,74.7,54.7,Goriška
320046.6,2013,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,NA,61,61,Savinjska
320046.6,2013,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,NA,70.3,70.3,Savinjska
320046.6,2013,1,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,NA,47.2,47.2,Savinjska
40000,1979,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,39.2,36.9,Podravska
110000,1980,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,76.2,70.7,Goriška
3000,1870,NA,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,3,93,78,Savinjska
136000,2004,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,75.8,60.8,Osrednjeslovenska
170000,1968,NA,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,4,210,140,Osrednjeslovenska
50000,1935,NA,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,2,73.9,73.9,Podravska
75000,1966,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,61.2,51.8,Savinjska
24000,1970,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,26.6,23.5,Jugovzhodna Slovenija
80000,1973,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,75.5,64.7,Goriška
116000,2005,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,64.7,25.4,Osrednjeslovenska
51700,1952,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,55.1,43,Goriška
400000,1962,NA,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,1,50,50,Gorenjska
30000,1953,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,42.1,42.1,Osrednjeslovenska
107000,1974,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,48.2,46.5,Osrednjeslovenska
72000,1955,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,68.5,68.5,Podravska
115000,1967,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,47.4,42.6,Osrednjeslovenska
105000,1964,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,65,57.7,Goriška
39000,1961,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,55.8,46.7,Koroška
41800,1750,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,50.5,40.5,Osrednjeslovenska
275000,1962,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,86.2,81.7,Osrednjeslovenska
155000,1982,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,78.3,72,Osrednjeslovenska
30000,1965,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,27.3,22.3,Savinjska
220000,1962,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,81,75.4,Osrednjeslovenska
9500,1700,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,0,135,124.1,Osrednjeslovenska
38000,1920,NA,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,4,142.9,102.6,Posavska
103000,1979,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,70.1,56.8,Goriška
160000,1972,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,69.4,62,Osrednjeslovenska
93000,2013,NA,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,3,143.4,98.5,Goriška
99000,1983,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,74.2,62.9,Obalno-kraška
217628,1989,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,75.6,72.7,Osrednjeslovenska
19500,1965,NA,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,4,146.8,100.4,Podravska
50000,1961,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,54,44.3,Posavska
86000,1971,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,85.8,63.8,Podravska
135000,2009,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,87.3,78.7,Podravska
50000,1962,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,57.9,48.6,Podravska
29000,1900,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,43.5,38.8,Podravska
140000,2003,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,64.5,62.5,Osrednjeslovenska
72000,1882,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,NA,21.4,21.4,Osrednjeslovenska
55000,1900,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,30.5,21.5,Obalno-kraška
15000,1963,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,27,23,Koroška
424000,1937,NA,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,5,154.1,93.3,Osrednjeslovenska
75000,1965,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,69.6,60,Jugovzhodna Slovenija
140000,2007,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,4,100.6,90,Jugovzhodna Slovenija
40000,1900,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,28.4,25.7,Obalno-kraška
200000,1973,NA,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,3,110,90,Obalno-kraška
170000,1997,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,71.6,61.5,Osrednjeslovenska
175000,1975,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,85.2,76.5,Osrednjeslovenska
99000,1939,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,64.1,62.8,Osrednjeslovenska
50000,1978,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,50.7,42.5,Pomurska
83500,1982,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,41.5,33.5,Gorenjska
73000,2010,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,74.5,64.7,Podravska
110000,2009,NA,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,4,132,91.9,Savinjska
72000,1988,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,59.4,50.5,Osrednjeslovenska
210000,2000,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,4,92.6,84.2,Osrednjeslovenska
34000,1976,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,30,28,Savinjska
164000,1945,NA,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,4,125.7,103.9,Osrednjeslovenska
154000,1957,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,71,62.2,Osrednjeslovenska
110490,1977,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,80.6,72.5,Gorenjska
214500,1713,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,36.9,36.9,Osrednjeslovenska
214500,1713,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,34.8,34.8,Osrednjeslovenska
150000,1862,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,52.7,52.7,Obalno-kraška
83500,1988,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,41.1,31.1,Osrednjeslovenska
35000,1975,NA,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,4,276.6,141.6,Jugovzhodna Slovenija
64000,1962,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,47.1,40,Podravska
100000,1936,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,113.7,92.1,Podravska
95000,1971,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,27.7,25.4,Osrednjeslovenska
20000,1900,NA,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,4,53,38,Savinjska
110000,1982,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,86.9,79.5,Savinjska
191000,1986,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,77.7,75.6,Osrednjeslovenska
40000,1963,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,39,34,Osrednjeslovenska
144400,2010,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,65.7,49.6,Obalno-kraška
127000,1974,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,67,61.5,Gorenjska
158000,1992,NA,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,4,272.8,127.7,Zasavska
13000,1892,NA,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,1,22.5,22.5,Savinjska
112000,1975,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,33.3,28,Osrednjeslovenska
57000,1999,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,45.6,37.9,Podravska
66000,1980,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,61.5,53.2,Podravska
65000,1963,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,64.2,52,Podravska
60000,1977,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,55.2,52.1,Podravska
63500,1986,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,53,47.8,Podravska
55000,1988,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,43.2,35.7,Podravska
86500,1984,NA,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,2,83.6,53.5,Posavska
259000,1988,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,4,93.1,89,Obalno-kraška
259000,1988,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,102.5,54.4,Obalno-kraška
38197,1983,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,27.2,22,Gorenjska
60000,1959,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,76,67,Savinjska
13000,1995,NA,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,6,255.1,123,Goriška
82000,1969,NA,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,4,220.7,95.7,Goriška
54000,1969,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,56,52.6,Savinjska
44001,1995,NA,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,0,39.6,32.1,Gorenjska
103000,1981,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,89.3,72.2,Gorenjska
25920,1900,NA,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,2,76,48.4,Primorsko-notranjska
210000,2011,NA,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,6,162.3,132.6,Savinjska
93500,1967,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,62.3,56.3,Obalno-kraška
112000,1900,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,37.1,29,Obalno-kraška
95000,1975,NA,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,5,276.5,101,Pomurska
95000,1980,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,61.9,54.9,Jugovzhodna Slovenija
184000,1902,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,75.7,69.9,Osrednjeslovenska
370100,1978,NA,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,3,278.9,73.3,Savinjska
200000,1992,NA,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,3,120,84.5,Osrednjeslovenska
230000,1983,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,89.8,72.8,Osrednjeslovenska
99000,2006,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,45.8,33.5,Osrednjeslovenska
77000,1975,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,71.4,64.3,Jugovzhodna Slovenija
93000,1870,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,38.9,38.9,Obalno-kraška
75000,1958,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,59.3,53.4,Savinjska
64000,2003,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,62.7,61.3,Podravska
45000,1888,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,57.6,50,Podravska
59000,1981,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,44.8,40.2,Podravska
44500,1967,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,39.1,34.3,Podravska
95000,1926,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,94.4,63.6,Osrednjeslovenska
141800,1965,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,62.2,62.2,Osrednjeslovenska
70000,1959,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,67,61.3,Savinjska
40000,1856,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,38.9,38.9,Savinjska
137000,1975,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,52,48.9,Osrednjeslovenska
120000,1981,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,80.7,71.8,Osrednjeslovenska
135000,1965,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,58.3,47.2,Osrednjeslovenska
127000,2013,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,67,58.6,Gorenjska
29500,1868,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,50.7,50.7,Goriška
45000,1973,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,45.9,35.9,Goriška
66000,1964,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,41.3,39.9,Primorsko-notranjska
26500,1976,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,31.3,29,Pomurska
150000,1931,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,72.4,72.4,Osrednjeslovenska
95000,1925,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,57,57,Gorenjska
80000,1966,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,28,25.1,Osrednjeslovenska
14285.71,1964,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,47.7,47.7,Osrednjeslovenska
146000,1983,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,78.6,71,Osrednjeslovenska
72000,1975,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,43,35.5,Goriška
30000,1982,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,28.5,26.6,Gorenjska
110500,1974,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,45.3,42.3,Osrednjeslovenska
152500,1981,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,86.3,69.6,Gorenjska
98000,1958,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,37.1,30.1,Osrednjeslovenska
116000,1970,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,37.4,36,Osrednjeslovenska
100000,1969,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,47.4,38.4,Obalno-kraška
50000,2002,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,28.3,28.3,Goriška
44000,1960,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,43.7,34,Jugovzhodna Slovenija
130000,1900,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,53.4,46.9,Osrednjeslovenska
77000,1967,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,61.1,50.8,Podravska
60000,1974,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,44.5,40.5,Podravska
15000,1900,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,37.5,24.9,Podravska
142000,1998,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,91.8,90.8,Podravska
60000,1959,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,52.3,43.3,Podravska
36000,1939,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,28.6,26,Podravska
36000,1939,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,35.1,28.8,Podravska
88000,1954,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,87.1,66.2,Podravska
200000,1978,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,61.8,55.3,Osrednjeslovenska
18000,1995,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,53,53,Savinjska
185000,2003,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,59.3,57.9,Osrednjeslovenska
250000,1950,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,96.8,78.4,Osrednjeslovenska
40000,1920,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,134.5,60.5,Koroška
118000,1974,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,69.6,63,Jugovzhodna Slovenija
88000,1979,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,74.3,64.3,Primorsko-notranjska
144192,1986,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,4,92.9,71.4,Osrednjeslovenska
100000,1927,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,86.5,54,Osrednjeslovenska
170000,1950,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,71.3,65.7,Osrednjeslovenska
53000,1973,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,49.7,42.9,Primorsko-notranjska
106500,1975,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,26.9,25.3,Osrednjeslovenska
130000,1959,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,42.4,38.2,Osrednjeslovenska
15000,1963,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,14.8,14.8,Osrednjeslovenska
75000,1989,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,4,73.9,63.4,Primorsko-notranjska
60000,1998,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,35.5,22.3,Gorenjska
90750,2008,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,66.2,55.5,Primorsko-notranjska
68000,1989,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,NA,56.9,50.1,Pomurska
32000,1963,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,26,21.5,Podravska
68100,1986,NA,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,41.9,41.9,Primorsko-notranjska
