Pogodbena cena / Odškodnina,Leto izgradnje dela stavbe,Novogradnja,Dejanska raba dela stavbe,Število sob,Površina dela stavbe,Uporabna površina,Statistična.regija
50000,1983,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,19.2,19.2,Osrednjeslovenska
50000,1983,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,19.2,19.2,Osrednjeslovenska
50000,1983,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,19.2,19.2,Osrednjeslovenska
50000,1983,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,17,17,Osrednjeslovenska
50000,1983,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,19.2,19.2,Osrednjeslovenska
50000,1983,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,19.2,19.2,Osrednjeslovenska
50000,1983,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,17,17,Osrednjeslovenska
50000,1983,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,21.5,17.4,Osrednjeslovenska
50000,1983,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,17,17,Osrednjeslovenska
50000,1983,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,21.5,21.5,Osrednjeslovenska
50000,1983,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,17,17,Osrednjeslovenska
50000,1983,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,17,17,Osrednjeslovenska
50000,1983,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,21.5,17.8,Osrednjeslovenska
50000,1983,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,NA,19.2,19.2,Osrednjeslovenska
50000,1983,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,19.2,19.2,Osrednjeslovenska
50000,1983,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,19.2,19.2,Osrednjeslovenska
50000,1983,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,17,17,Osrednjeslovenska
50000,1983,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,19.2,19.2,Osrednjeslovenska
50000,1983,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,19.2,19.2,Osrednjeslovenska
50000,1983,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,19.2,15.9,Osrednjeslovenska
50000,1983,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,19.2,19.2,Osrednjeslovenska
50000,1983,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,19.2,19.2,Osrednjeslovenska
50000,1983,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,18.4,18.4,Osrednjeslovenska
50000,1983,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,21.5,21.5,Osrednjeslovenska
50000,1983,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,17,17,Osrednjeslovenska
50000,1983,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,17,14.1,Osrednjeslovenska
50000,1983,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,19.2,19.2,Osrednjeslovenska
50000,1983,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,17,17,Osrednjeslovenska
50000,1983,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,21.5,21.5,Osrednjeslovenska
50000,1983,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,19.2,19.2,Osrednjeslovenska
50000,1983,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,19.2,19.2,Osrednjeslovenska
50000,1983,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,19.2,19.2,Osrednjeslovenska
50000,1983,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,19.2,19.2,Osrednjeslovenska
50000,1983,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,19.2,19.2,Osrednjeslovenska
50000,1983,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,19.2,19.2,Osrednjeslovenska
50000,1983,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,19.2,19.2,Osrednjeslovenska
50000,1983,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,17,15.3,Osrednjeslovenska
50000,1983,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,21.5,21.5,Osrednjeslovenska
50000,1983,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,19.2,19.2,Osrednjeslovenska
50000,1983,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,17,17,Osrednjeslovenska
50000,1983,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,19.2,19.2,Osrednjeslovenska
50000,1983,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,21.5,21.5,Osrednjeslovenska
50000,1983,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,19.2,19.2,Osrednjeslovenska
50000,1983,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,17,17,Osrednjeslovenska
50000,1983,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,19.2,19.2,Osrednjeslovenska
50000,1983,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,17,17,Osrednjeslovenska
50000,1983,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,17,17,Osrednjeslovenska
50000,1983,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,21.5,21.5,Osrednjeslovenska
50000,1983,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,19.2,19.2,Osrednjeslovenska
50000,1983,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,19.2,19.2,Osrednjeslovenska
50000,1983,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,19.2,19.2,Osrednjeslovenska
50000,1983,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,19.2,19.2,Osrednjeslovenska
50000,1983,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,19.2,19.2,Osrednjeslovenska
55000,1995,0,1122103 - Stanovanje v stavbi z enaindvajset do petdeset stanovanji,1,40.2,33,Podravska
65000,1988,0,1122104 - Stanovanje v stavbi z več kot petdeset stanovanji,2,62.2,53.9,Podravska
53000,1964,0,1122102 - Stanovanje v stavbi s šest do dvajset stanovanj,2,52.9,48,Savinjska
130000,1938,0,1122102 - Stanovanje v stavbi s šest do dvajset stanovanj,3,137.2,97,Podravska
295000,1991,0,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,3,159.5,52,Osrednjeslovenska
14209,1959,0,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,4,220,90,Osrednjeslovenska
140000,1995,0,1122103 - Stanovanje v stavbi z enaindvajset do petdeset stanovanji,3,73,68,Gorenjska
75000,1890,0,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,4,96,79.4,Osrednjeslovenska
110000,1961,0,1122103 - Stanovanje v stavbi z enaindvajset do petdeset stanovanji,2,55.8,47.5,Osrednjeslovenska
125000,1984,0,1122102 - Stanovanje v stavbi s šest do dvajset stanovanj,3,70.7,63.4,Gorenjska
125000,1984,0,1122102 - Stanovanje v stavbi s šest do dvajset stanovanj,1,39.6,33.7,Gorenjska
24500,1991,0,1122102 - Stanovanje v stavbi s šest do dvajset stanovanj,1,36.7,29.7,Podravska
70000,1982,0,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,2,127.8,69.7,Podravska
74000,1977,0,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,4,163.1,123.8,Pomurska
20745.18,1979,0,1122102 - Stanovanje v stavbi s šest do dvajset stanovanj,1,43.2,35.3,Primorsko-notranjska
134000,1974,0,1122102 - Stanovanje v stavbi s šest do dvajset stanovanj,3,73.6,66.1,Osrednjeslovenska
80000,1927,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,40.9,36.8,Osrednjeslovenska
80000,1927,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,61.3,59,Osrednjeslovenska
80000,1927,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,58,58,Osrednjeslovenska
80000,1927,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,51.3,51.3,Osrednjeslovenska
80000,1927,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,54.2,54.2,Osrednjeslovenska
80000,1927,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,66.3,61,Osrednjeslovenska
80000,1927,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,40.5,38.5,Osrednjeslovenska
80000,1927,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,47.2,47.2,Osrednjeslovenska
63000,1965,0,1122104 - Stanovanje v stavbi z več kot petdeset stanovanji,2,52.2,50.3,Podravska
39200,1958,0,1122102 - Stanovanje v stavbi s šest do dvajset stanovanj,2,72.7,56.6,Zasavska
20612,1947,0,1122102 - Stanovanje v stavbi s šest do dvajset stanovanj,2,44.6,44.6,Zasavska
35000,1990,0,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,0,68.4,54.7,Posavska
50000,1973,0,1122103 - Stanovanje v stavbi z enaindvajset do petdeset stanovanji,2,56.5,49.5,Zasavska
15500,1893,0,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,0,53,42.4,Zasavska
245000,1950,0,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,4,159.9,103.3,Osrednjeslovenska
75600,1969,0,1122104 - Stanovanje v stavbi z več kot petdeset stanovanji,2,63,57.7,Osrednjeslovenska
105000,1971,0,1122104 - Stanovanje v stavbi z več kot petdeset stanovanji,2,58.7,53.7,Osrednjeslovenska
37500,1977,0,1122104 - Stanovanje v stavbi z več kot petdeset stanovanji,1,34.5,27.4,Podravska
59255,1994,0,1122103 - Stanovanje v stavbi z enaindvajset do petdeset stanovanji,2,55.1,40.8,Podravska
118000,1962,0,1122102 - Stanovanje v stavbi s šest do dvajset stanovanj,2,42.4,35,Osrednjeslovenska
37000,1966,0,1122102 - Stanovanje v stavbi s šest do dvajset stanovanj,2,53.1,45.8,Podravska
115000,1963,0,1122103 - Stanovanje v stavbi z enaindvajset do petdeset stanovanji,2,60.6,58.7,Osrednjeslovenska
90000,1976,0,1122104 - Stanovanje v stavbi z več kot petdeset stanovanji,2,61.1,56,Osrednjeslovenska
10150,1979,0,1122102 - Stanovanje v stavbi s šest do dvajset stanovanj,3,54.7,45.8,Podravska
125000,1963,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,108.3,71.6,Osrednjeslovenska
125000,1963,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,103.3,73.6,Osrednjeslovenska
125000,1963,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,45.1,22.4,Osrednjeslovenska
125000,1963,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,75.9,49.1,Osrednjeslovenska
85000,1953,0,1122102 - Stanovanje v stavbi s šest do dvajset stanovanj,2,45.2,41.2,Osrednjeslovenska
200000,1980,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,114.3,35,Osrednjeslovenska
50000,1896,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,66.9,39.1,Osrednjeslovenska
50000,1896,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,5,186.8,112.5,Osrednjeslovenska
95000,1895,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,94.7,78.1,Osrednjeslovenska
95000,1895,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,60.9,55.2,Osrednjeslovenska
95000,1895,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,94.2,88.1,Osrednjeslovenska
95000,1895,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,89.9,74.2,Osrednjeslovenska
95000,1895,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,61.3,53.2,Osrednjeslovenska
95000,1895,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,37.2,37.2,Osrednjeslovenska
95000,1895,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,45.1,39.4,Osrednjeslovenska
50000,1970,0,1122103 - Stanovanje v stavbi z enaindvajset do petdeset stanovanji,2,56,50.5,Jugovzhodna Slovenija
110000,2000,0,1122104 - Stanovanje v stavbi z več kot petdeset stanovanji,1,47.5,40.8,Osrednjeslovenska
43000,1983,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,70.7,62,Jugovzhodna Slovenija
43000,1983,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,47.7,39.8,Jugovzhodna Slovenija
43000,1983,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,46.1,38.4,Jugovzhodna Slovenija
43000,1983,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,46.5,39.7,Jugovzhodna Slovenija
43000,1983,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,69.8,61.6,Jugovzhodna Slovenija
43000,1983,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,71.9,62.6,Jugovzhodna Slovenija
43000,1983,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,70.6,63.3,Jugovzhodna Slovenija
43000,1983,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,70.9,62.8,Jugovzhodna Slovenija
43000,1983,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,46.2,38.5,Jugovzhodna Slovenija
43000,1983,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,45.4,38.6,Jugovzhodna Slovenija
43000,1983,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,46.1,38.4,Jugovzhodna Slovenija
43000,1983,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,47.2,39.9,Jugovzhodna Slovenija
43000,1983,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,1,46.1,38.4,Jugovzhodna Slovenija
43000,1983,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,70.3,62,Jugovzhodna Slovenija
43000,1983,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,3,71.1,62.5,Jugovzhodna Slovenija
155000,1990,0,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,0,216,172.8,Osrednjeslovenska
55000,1982,0,1122103 - Stanovanje v stavbi z enaindvajset do petdeset stanovanji,1,39.1,31,Osrednjeslovenska
4000,1974,0,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,2,143.6,52,Savinjska
480000,1933,0,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,3,170,40,Osrednjeslovenska
80500,2009,1,1122103 - Stanovanje v stavbi z enaindvajset do petdeset stanovanji,2,70.7,50.6,Podravska
105000,1970,0,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,1,46.9,38,Obalno-kraška
178000,1970,0,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,5,324,197,Podravska
84000,1850,0,1122102 - Stanovanje v stavbi s šest do dvajset stanovanj,1,59.9,46.8,Gorenjska
157500,1990,0,1122103 - Stanovanje v stavbi z enaindvajset do petdeset stanovanji,3,74.3,67.5,Osrednjeslovenska
169538.16,2010,1,1122104 - Stanovanje v stavbi z več kot petdeset stanovanji,3,107,74.4,Goriška
52250,1999,0,1122102 - Stanovanje v stavbi s šest do dvajset stanovanj,1,47.2,39,Jugovzhodna Slovenija
51000,1964,0,1122103 - Stanovanje v stavbi z enaindvajset do petdeset stanovanji,1,34.2,31.6,Gorenjska
65616,1956,0,1122102 - Stanovanje v stavbi s šest do dvajset stanovanj,3,83.7,63.4,Savinjska
67397,2009,1,1122103 - Stanovanje v stavbi z enaindvajset do petdeset stanovanji,2,56.5,46.3,Podravska
966280.49,2008,1,1122103 - Stanovanje v stavbi z enaindvajset do petdeset stanovanji,2,46.8,43.7,Goriška
966280.49,2008,1,1122103 - Stanovanje v stavbi z enaindvajset do petdeset stanovanji,2,51.9,34.8,Goriška
118181.46,2009,1,1122103 - Stanovanje v stavbi z enaindvajset do petdeset stanovanji,3,67.1,55.4,Goriška
143000,1981,0,1110001 - Stanovanje v samostoječi stavbi z enim stanovanjem,3,161.1,111.9,Goriška
80000,1927,0,1122102 - Stanovanje v stavbi s šest do dvajset stanovanj,1,40.5,38.5,Osrednjeslovenska
105000,1992,0,1122103 - Stanovanje v stavbi z enaindvajset do petdeset stanovanji,2,59.2,53.3,Obalno-kraška
103957.6,2008,0,1122104 - Stanovanje v stavbi z več kot petdeset stanovanji,3,88.4,70,Jugovzhodna Slovenija
102000,1998,0,1122103 - Stanovanje v stavbi z enaindvajset do petdeset stanovanji,2,58.1,45,Gorenjska
60000,1931,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,NA,43.1,43.1,Gorenjska
60000,1931,0,1122100 - Stanovanje v večstanovanjski stavbi ali stanovanjsko poslovni stavbi,2,50.4,50.4,Gorenjska
125000,1964,0,1122103 - Stanovanje v stavbi z enaindvajset do petdeset stanovanji,3,76.9,67.3,Gorenjska
22000,1999,0,1122104 - Stanovanje v stavbi z več kot petdeset stanovanji,1,12.2,10.9,Osrednjeslovenska
41000,1979,0,1122104 - Stanovanje v stavbi z več kot petdeset stanovanji,1,38.7,36.3,Podravska
53000,1980,0,1122103 - Stanovanje v stavbi z enaindvajset do petdeset stanovanji,2,52.4,48.8,Zasavska
39200,1958,0,1122102 - Stanovanje v stavbi s šest do dvajset stanovanj,2,72.7,56.6,Zasavska
112000,1972,0,1122104 - Stanovanje v stavbi z več kot petdeset stanovanji,3,72,70.8,Osrednjeslovenska
134000,1979,0,1122104 - Stanovanje v stavbi z več kot petdeset stanovanji,2,59.4,54.4,Osrednjeslovenska
240277,2005,0,1122104 - Stanovanje v stavbi z več kot petdeset stanovanji,3,57.8,57.8,Osrednjeslovenska
97800,2001,0,1122103 - Stanovanje v stavbi z enaindvajset do petdeset stanovanji,1,30.4,27.4,Osrednjeslovenska
69000,1960,0,1122102 - Stanovanje v stavbi s šest do dvajset stanovanj,1,39.7,32.2,Goriška
111851.84,2010,1,1122104 - Stanovanje v stavbi z več kot petdeset stanovanji,2,57.9,53.7,Goriška
94000,2010,1,1122102 - Stanovanje v stavbi s šest do dvajset stanovanj,3,76.4,63.3,Goriška
94000,2010,1,1122102 - Stanovanje v stavbi s šest do dvajset stanovanj,3,76.4,63.3,Goriška
86000,1984,0,1122102 - Stanovanje v stavbi s šest do dvajset stanovanj,3,70.7,60.4,Gorenjska
49000,1963,0,1122102 - Stanovanje v stavbi s šest do dvajset stanovanj,2,50.5,45.7,Jugovzhodna Slovenija
24500,1990,0,1122102 - Stanovanje v stavbi s šest do dvajset stanovanj,1,36.7,29.7,Podravska
88000,1963,0,1122102 - Stanovanje v stavbi s šest do dvajset stanovanj,3,70.6,59.2,Jugovzhodna Slovenija
128000,1972,0,1122104 - Stanovanje v stavbi z več kot petdeset stanovanji,2,68.4,59.9,Osrednjeslovenska
124000,1963,0,1122101 - Stanovanje v stavbi s tri do pet stanovanj,3,82.3,63.5,Gorenjska
87000,1987,0,1122104 - Stanovanje v stavbi z več kot petdeset stanovanji,3,78.6,76.5,Savinjska
119000,2006,0,1122102 - Stanovanje v stavbi s šest do dvajset stanovanj,3,75.8,65.6,Goriška
83000,2007,0,1122104 - Stanovanje v stavbi z več kot petdeset stanovanji,1,46.4,35.2,Gorenjska
74000,1984,0,1122104 - Stanovanje v stavbi z več kot petdeset stanovanji,2,62.1,56.9,Savinjska
55000,1995,0,1122103 - Stanovanje v stavbi z enaindvajset do petdeset stanovanji,2,51,51,Podravska
41500,1964,0,1122104 - Stanovanje v stavbi z več kot petdeset stanovanji,1,39.8,35.5,Podravska
125000,1968,0,1122104 - Stanovanje v stavbi z več kot petdeset stanovanji,2,64,49.7,Osrednjeslovenska
66750,1966,0,1122104 - Stanovanje v stavbi z več kot petdeset stanovanji,1,25.5,23.7,Osrednjeslovenska
69000,1970,0,1122104 - Stanovanje v stavbi z več kot petdeset stanovanji,3,73,64,Podravska
83000,1986,0,1122103 - Stanovanje v stavbi z enaindvajset do petdeset stanovanji,1,37.2,32.4,Osrednjeslovenska
88000,1959,0,1122102 - Stanovanje v stavbi s šest do dvajset stanovanj,2,49.5,41,Gorenjska
82500,2009,1,1122103 - Stanovanje v stavbi z enaindvajset do petdeset stanovanji,2,61.9,50.6,Podravska
62000,2009,1,1122104 - Stanovanje v stavbi z več kot petdeset stanovanji,1,30.3,24,Gorenjska
32000,1963,0,1122103 - Stanovanje v stavbi z enaindvajset do petdeset stanovanji,2,46.2,46.2,Savinjska
170000,2004,0,1122102 - Stanovanje v stavbi s šest do dvajset stanovanj,1,79.9,46.2,Obalno-kraška
49000,1975,0,1122103 - Stanovanje v stavbi z enaindvajset do petdeset stanovanji,1,25.2,19.2,Gorenjska
120000,1850,0,1122102 - Stanovanje v stavbi s šest do dvajset stanovanj,3,78.4,72.1,Gorenjska
82000,1850,0,1122102 - Stanovanje v stavbi s šest do dvajset stanovanj,1,56.4,46.6,Gorenjska
